Categoría,Marca,Franquicia,MLA,Full Price,Final Price,Markdown %,Cuotas,Talles,URL,Fecha,Nombre Producto
Running,Adidas,ADISTAR,2584173656,$ 229.999,$ 229.999,0.0%,0,1,https://articulo.mercadolibre.com.ar/MLA-2584173656-zapatillas-de-running-adistar-4-jr0286-adidas-_JM?searchVariation=187255333104#polycard_client=search-desktop&searchVariation=187255333104&search_layout=grid&position=14&type=item&tracking_id=f2a3d2b1-643d-4504-95e6-6d3cb27404fc,2026-03-13,Zapatillas De Running Adistar 4 Jr0286 adidas
Running,Adidas,ULTRABOOST,1478321383,$ 299.999,$ 299.999,0.0%,6,7,https://articulo.mercadolibre.com.ar/MLA-1478321383-zapatillas-adidas-running-ultraboost-5-hombre-negro-id8812-_JM?searchVariation=182980461882#polycard_client=search-desktop&searchVariation=182980461882&search_layout=grid&position=1&type=item&tracking_id=af1ed4e7-0ecc-4909-a579-9e327b9c4cb4,2026-03-13,Zapatillas adidas Running Ultraboost 5 Hombre Negro Id8812
Running,Adidas,ULTRABOOST,1476913827,$ 299.999,$ 299.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-1476913827-zapatillas-adidas-running-ultraboost-5-hombre-azul-id8817-_JM?searchVariation=182905839734#polycard_client=search-desktop&searchVariation=182905839734&search_layout=grid&position=2&type=item&tracking_id=af1ed4e7-0ecc-4909-a579-9e327b9c4cb4,2026-03-13,Zapatillas adidas Running Ultraboost 5 Hombre Azul Id8817
Running,Adidas,ULTRABOOST,1469505153,$ 299.999,$ 299.999,0.0%,3,11,https://articulo.mercadolibre.com.ar/MLA-1469505153-zapatillas-adidas-running-ultraboost-5-mujer-blanco-id8848-_JM?searchVariation=186591025755#polycard_client=search-desktop&searchVariation=186591025755&search_layout=grid&position=3&type=item&tracking_id=af1ed4e7-0ecc-4909-a579-9e327b9c4cb4,2026-03-13,Zapatillas adidas Running Ultraboost 5 Mujer Blanco Id8848
Running,Adidas,ULTRABOOST,2584485570,$ 299.999,$ 299.999,0.0%,0,4,https://articulo.mercadolibre.com.ar/MLA-2584485570-zapatillas-ultraboost-5-jq6653-adidas-_JM?searchVariation=187256810692#polycard_client=search-desktop&searchVariation=187256810692&search_layout=grid&position=4&type=item&tracking_id=af1ed4e7-0ecc-4909-a579-9e327b9c4cb4,2026-03-13,Zapatillas Ultraboost 5 Jq6653 adidas
Running,Adidas,ULTRABOOST,2164334808,$ 299.999,$ 299.999,0.0%,3,4,https://articulo.mercadolibre.com.ar/MLA-2164334808-zapatillas-adidas-running-ultraboost-5-mujer-violeta-jq2913-_JM?searchVariation=188871230573#polycard_client=search-desktop&searchVariation=188871230573&search_layout=grid&position=7&type=item&tracking_id=af1ed4e7-0ecc-4909-a579-9e327b9c4cb4,2026-03-13,Zapatillas adidas Running Ultraboost 5 Mujer Violeta Jq2913
Running,Adidas,ULTRABOOST,1587588779,$ 299.999,$ 299.999,0.0%,0,2,https://articulo.mercadolibre.com.ar/MLA-1587588779-zapatillas-ultraboost-5-ki8559-adidas-_JM?searchVariation=193185345831#polycard_client=search-desktop&searchVariation=193185345831&search_layout=grid&position=9&type=item&tracking_id=af1ed4e7-0ecc-4909-a579-9e327b9c4cb4,2026-03-13,Zapatillas Ultraboost 5 Ki8559 adidas
Running,Adidas,ULTRABOOST,1490811403,$ 299.999,$ 299.999,0.0%,3,2,https://articulo.mercadolibre.com.ar/MLA-1490811403-zapatillas-adidas-running-ultraboost-5-mujer-rosa-id8845-_JM?searchVariation=187596415655#polycard_client=search-desktop&searchVariation=187596415655&search_layout=grid&position=11&type=item&tracking_id=af1ed4e7-0ecc-4909-a579-9e327b9c4cb4,2026-03-13,Zapatillas adidas Running Ultraboost 5 Mujer Rosa Id8845
Running,Nike,PEGASUS,1462886225,$ 249.999,$ 149.999,40.0%,3,,https://articulo.mercadolibre.com.ar/MLA-1462886225-zapatillas-para-hombre-nike-pegasus-40-gris-006-_JM?searchVariation=182339995274#polycard_client=search-desktop&searchVariation=182339995274&search_layout=grid&position=1&type=item&tracking_id=8c70c950-2da4-480a-8485-969a767df88e,2026-03-13,Zapatillas Para Hombre Nike Pegasus 40 Gris 006
Running,Nike,PEGASUS,1462859105,$ 249.999,$ 162.499,35.0%,3,4,https://articulo.mercadolibre.com.ar/MLA-1462859105-zapatillas-para-mujer-nike-pegasus-40-verde-_JM?searchVariation=182339365128#polycard_client=search-desktop&searchVariation=182339365128&search_layout=grid&position=2&type=item&tracking_id=8c70c950-2da4-480a-8485-969a767df88e,2026-03-13,Zapatillas Para Mujer Nike Pegasus 40 Verde
Running,Nike,"PEGASUS ""PLUS""",1541670617,$ 349.999,$ 226.064,35.4%,3,4,https://articulo.mercadolibre.com.ar/MLA-1541670617-zapatillas-nike-pegasus-plus-para-mujer-negro-003-_JM?searchVariation=185681960406#polycard_client=search-desktop&searchVariation=185681960406&search_layout=grid&position=7&type=item&tracking_id=40fd4076-8467-4bee-8653-c12e15461b73,2026-03-13,Zapatillas Nike Pegasus Plus Para Mujer Negro 003
Running,Nike,PEGASUS,1552683499,$ 359.999,$ 359.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-1552683499-zapatillas-nike-pegasus-trail-5-gore-tex-sp-para-hombre-marr-_JM?searchVariation=191516116429#polycard_client=search-desktop&searchVariation=191516116429&search_layout=grid&position=9&type=item&tracking_id=8c70c950-2da4-480a-8485-969a767df88e,2026-03-13,Zapatillas Nike Pegasus Trail 5 Gore-tex Sp Para Hombre Marr
Running,Nike,PEGASUS,1462835283,$ 249.999,$ 149.999,40.0%,6,2,https://articulo.mercadolibre.com.ar/MLA-1462835283-zapatillas-para-hombre-nike-pegasus-40-gris-_JM?searchVariation=186198510181#polycard_client=search-desktop&searchVariation=186198510181&search_layout=grid&position=13&type=item&tracking_id=8c70c950-2da4-480a-8485-969a767df88e,2026-03-13,Zapatillas Para Hombre Nike Pegasus 40 Gris
Running,Nike,"PEGASUS ""PLUS""",2402373676,$ 349.999,$ 244.754,30.1%,6,2,https://articulo.mercadolibre.com.ar/MLA-2402373676-zapatillas-nike-pegasus-plus-para-mujer-rojo-600-_JM?searchVariation=191308750121#polycard_client=search-desktop&searchVariation=191308750121&search_layout=grid&position=11&type=item&tracking_id=40fd4076-8467-4bee-8653-c12e15461b73,2026-03-13,Zapatillas Nike Pegasus Plus Para Mujer Rojo 600
Running,Nike,DOWNSHIFTER,1835280696,$ 144.999,$ 144.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-1835280696-zapatillas-para-mujer-nike-downshifter-13-negro-_JM?searchVariation=180963050652#polycard_client=search-desktop&searchVariation=180963050652&search_layout=grid&position=1&type=item&tracking_id=3d525e3d-c75f-4b3a-97c1-b862082c2b15,2026-03-13,Zapatillas Para Mujer Nike Downshifter 13 Negro
Running,Nike,WINFLO,2032856414,$ 219.999,$ 141.730,35.6%,3,5,https://articulo.mercadolibre.com.ar/MLA-2032856414-zapatillas-para-mujer-nike-winflo-11-rojo-fj9510-602-_JM?searchVariation=187251265995#polycard_client=search-desktop&searchVariation=187251265995&search_layout=grid&position=3&type=item&tracking_id=358f9880-c0fe-4b4b-b17f-e6186e2fec8d,2026-03-13,Zapatillas Para Mujer Nike Winflo 11 Rojo Fj9510-602
Running,Nike,DEFY,2099658008,$ 99.999,$ 99.999,0.0%,3,7,https://articulo.mercadolibre.com.ar/MLA-2099658008-zapatillas-nike-run-defy-para-hombre-hm9594-004-_JM?searchVariation=183790377398#polycard_client=search-desktop&searchVariation=183790377398&search_layout=grid&position=1&type=item&tracking_id=8bf3754c-2123-4c2c-9464-dc9f71a2320e,2026-03-13,Zapatillas Nike Run Defy Para Hombre Hm9594-004
Running,Nike,REVOLUTION,1451897215,$ 109.999,$ 109.999,0.0%,3,3,https://articulo.mercadolibre.com.ar/MLA-1451897215-zapatillas-para-hombre-nike-revolution-7-azul-_JM?searchVariation=181763682480#polycard_client=search-desktop&searchVariation=181763682480&search_layout=grid&position=9&type=item&tracking_id=8aa5f259-4084-4e49-84dc-296f2faa75f9,2026-03-13,Zapatillas Para Hombre Nike Revolution 7 Azul
Running,Nike,PEGASUS,2422353040,$ 329.999,$ 208.064,37.0%,3,5,https://articulo.mercadolibre.com.ar/MLA-2422353040-zapatillas-nike-air-pegasus-2005-para-mujer-rojo-600-_JM?searchVariation=185986285216#polycard_client=search-desktop&searchVariation=185986285216&search_layout=grid&position=3&type=item&tracking_id=8c70c950-2da4-480a-8485-969a767df88e,2026-03-13,Zapatillas Nike Air Pegasus 2005 Para Mujer Rojo 600
Running,Nike,PEGASUS,2402412526,$ 329.999,$ 239.996,27.3%,6,3,https://articulo.mercadolibre.com.ar/MLA-2402412526-zapatillas-nike-air-pegasus-wave-para-hombre-violeta-500-_JM?searchVariation=191308761401#polycard_client=search-desktop&searchVariation=191308761401&search_layout=grid&position=10&type=item&tracking_id=8c70c950-2da4-480a-8485-969a767df88e,2026-03-13,Zapatillas Nike Air Pegasus Wave Para Hombre Violeta 500
Running,Nike,DEFY,2099965872,$ 99.999,$ 99.999,0.0%,6,5,https://articulo.mercadolibre.com.ar/MLA-2099965872-zapatillas-nike-run-defy-para-hombre-hm9594-002-_JM?searchVariation=188221209961#polycard_client=search-desktop&searchVariation=188221209961&search_layout=grid&position=2&type=item&tracking_id=8bf3754c-2123-4c2c-9464-dc9f71a2320e,2026-03-13,Zapatillas Nike Run Defy Para Hombre Hm9594-002
Sportswear,Nike,"COURT ""VISION""",1483645757,$ 159.999,$ 111.999,30.0%,3,,https://articulo.mercadolibre.com.ar/MLA-1483645757-zapatillas-mujer-nike-court-vision-next-nature-dh3158-603-_JM?searchVariation=183155178372#polycard_client=search-desktop&searchVariation=183155178372&search_layout=grid&position=1&type=item&tracking_id=8a6a7751-4df8-425d-b942-104befa7650f,2026-03-13,Zapatillas Mujer Nike Court Vision Next Nature Dh3158-603
Running,Nike,PEGASUS,2402283242,$ 329.999,$ 240.074,27.3%,3,5,https://articulo.mercadolibre.com.ar/MLA-2402283242-zapatillas-nike-air-pegasus-2005-para-hombre-gris-095-_JM?searchVariation=191308686797#polycard_client=search-desktop&searchVariation=191308686797&search_layout=grid&position=11&type=item&tracking_id=8c70c950-2da4-480a-8485-969a767df88e,2026-03-13,Zapatillas Nike Air Pegasus 2005 Para Hombre Gris 095
Running,Nike,PEGASUS,2402334712,$ 329.999,$ 208.064,37.0%,6,6,https://articulo.mercadolibre.com.ar/MLA-2402334712-zapatillas-nike-air-pegasus-wave-para-hombre-gris-006-_JM?searchVariation=191308737405#polycard_client=search-desktop&searchVariation=191308737405&search_layout=grid&position=12&type=item&tracking_id=8c70c950-2da4-480a-8485-969a767df88e,2026-03-13,Zapatillas Nike Air Pegasus Wave Para Hombre Gris 006
Sportswear,Nike,"COURT ""VISION""",2156514118,$ 159.999,$ 103.662,35.2%,3,,https://articulo.mercadolibre.com.ar/MLA-2156514118-zapatillas-nike-court-vision-low-para-hombre-hm9862-200-_JM?searchVariation=184142064428#polycard_client=search-desktop&searchVariation=184142064428&search_layout=grid&position=2&type=item&tracking_id=8a6a7751-4df8-425d-b942-104befa7650f,2026-03-13,Zapatillas Nike Court Vision Low Para Hombre Hm9862-200
Sportswear,Nike,"COURT ""VISION""",1483645755,$ 159.999,$ 111.999,30.0%,3,,https://articulo.mercadolibre.com.ar/MLA-1483645755-zapatillas-hombre-nike-court-vision-low-moda-dh2987-115-_JM?searchVariation=183155178346#polycard_client=search-desktop&searchVariation=183155178346&search_layout=grid&position=3&type=item&tracking_id=8a6a7751-4df8-425d-b942-104befa7650f,2026-03-13,Zapatillas Hombre Nike Court Vision Low Moda Dh2987-115
Running,Nike,REVOLUTION,2155452050,$ 119.999,$ 119.999,0.0%,3,11,https://articulo.mercadolibre.com.ar/MLA-2155452050-zapatillas-nike-revolution-8-para-mujer-hj8485-001-_JM?searchVariation=188791992171#polycard_client=search-desktop&searchVariation=188791992171&search_layout=grid&position=1&type=item&tracking_id=8aa5f259-4084-4e49-84dc-296f2faa75f9,2026-03-13,Zapatillas Nike Revolution 8 Para Mujer Hj8485-001
Running,Nike,QUEST,1536355677,$ 184.999,$ 184.999,0.0%,6,5,https://articulo.mercadolibre.com.ar/MLA-1536355677-zapatillas-nike-quest-6-para-mujer-rosa-601-_JM?searchVariation=185505473548#polycard_client=search-desktop&searchVariation=185505473548&search_layout=grid&position=2&type=item&tracking_id=1fa7d764-98d1-4efd-ae92-1748469de160,2026-03-13,Zapatillas Nike Quest 6 Para Mujer Rosa 601
Sportswear,Nike,TERRA MANTA,2155413090,$ 174.999,$ 112.507,35.7%,3,,https://articulo.mercadolibre.com.ar/MLA-2155413090-zapatillas-nike-terra-manta-para-hombre-hq4502-300-_JM?searchVariation=188792174755#polycard_client=search-desktop&searchVariation=188792174755&search_layout=grid&position=3&type=item&tracking_id=f015acd1-b7c0-47fe-a0f0-5103d0f84353,2026-03-13,Zapatillas Nike Terra Manta Para Hombre Hq4502-300
Running,Nike,WINFLO,2032739462,$ 219.999,$ 141.781,35.6%,3,,https://articulo.mercadolibre.com.ar/MLA-2032739462-zapatillas-hombre-nike-winflo-11-running-azul-fj9509-404-_JM?searchVariation=183155254956#polycard_client=search-desktop&searchVariation=183155254956&search_layout=grid&position=1&type=item&tracking_id=358f9880-c0fe-4b4b-b17f-e6186e2fec8d,2026-03-13,Zapatillas Hombre Nike Winflo 11 Running Azul Fj9509-404
Running,Nike,WINFLO,1835280692,$ 219.999,$ 219.999,0.0%,9,6,https://articulo.mercadolibre.com.ar/MLA-1835280692-zapatillas-para-hombre-nike-winflo-11-negro-_JM?searchVariation=180963050582#polycard_client=search-desktop&searchVariation=180963050582&search_layout=grid&position=6&type=item&tracking_id=358f9880-c0fe-4b4b-b17f-e6186e2fec8d,2026-03-13,Zapatillas Para Hombre Nike Winflo 11 Negro
Sportswear,Nike,"COURT ""SHOT""",1470391127,$ 164.999,$ 130.953,20.6%,3,,https://articulo.mercadolibre.com.ar/MLA-1470391127-zapatillas-hombre-nike-court-shot-blanco-fq8146-104-_JM?searchVariation=182715048698#polycard_client=search-desktop&searchVariation=182715048698&search_layout=grid&position=2&type=item&tracking_id=c322162e-37d2-49ea-aba7-a2b316c77bae,2026-03-13,Zapatillas Hombre Nike Court Shot Blanco Fq8146-104
Running,Nike,QUEST,1506834689,$ 184.999,$ 184.999,0.0%,3,4,https://articulo.mercadolibre.com.ar/MLA-1506834689-zapatillas-nike-quest-6-para-hombre-fd6033-107-_JM?searchVariation=188601473171#polycard_client=search-desktop&searchVariation=188601473171&search_layout=grid&position=3&type=item&tracking_id=1fa7d764-98d1-4efd-ae92-1748469de160,2026-03-13,Zapatillas Nike Quest 6 Para Hombre Fd6033-107
Running,Nike,REVOLUTION,1529709265,$ 119.999,$ 119.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-1529709265-zapatillas-nike-revolution-8-para-hombre-negro-002-_JM?searchVariation=185319985610#polycard_client=search-desktop&searchVariation=185319985610&search_layout=grid&position=3&type=item&tracking_id=8aa5f259-4084-4e49-84dc-296f2faa75f9,2026-03-13,Zapatillas Nike Revolution 8 Para Hombre Negro 002
Running,Nike,DEFY,2099748692,$ 99.999,$ 99.999,0.0%,6,4,https://articulo.mercadolibre.com.ar/MLA-2099748692-zapatillas-nike-run-defy-para-hombre-hm9594-001-_JM?searchVariation=188221505827#polycard_client=search-desktop&searchVariation=188221505827&search_layout=grid&position=5&type=item&tracking_id=8bf3754c-2123-4c2c-9464-dc9f71a2320e,2026-03-13,Zapatillas Nike Run Defy Para Hombre Hm9594-001
Running,Nike,DOWNSHIFTER,1835384460,$ 144.999,$ 144.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-1835384460-zapatillas-para-hombre-nike-downshifter-13-negro-_JM?searchVariation=180963110840#polycard_client=search-desktop&searchVariation=180963110840&search_layout=grid&position=2&type=item&tracking_id=3d525e3d-c75f-4b3a-97c1-b862082c2b15,2026-03-13,Zapatillas Para Hombre Nike Downshifter 13 Negro
Running,Nike,WINFLO,2136417940,$ 219.999,$ 219.999,0.0%,3,7,https://articulo.mercadolibre.com.ar/MLA-2136417940-zapatillas-nike-winflo-11-para-mujer-fj9510-007-_JM?searchVariation=188601058449#polycard_client=search-desktop&searchVariation=188601058449&search_layout=grid&position=8&type=item&tracking_id=358f9880-c0fe-4b4b-b17f-e6186e2fec8d,2026-03-13,Zapatillas Nike Winflo 11 Para Mujer Fj9510-007
Running,Nike,WINFLO,2136522110,$ 219.999,$ 219.999,0.0%,9,6,https://articulo.mercadolibre.com.ar/MLA-2136522110-zapatillas-nike-winflo-11-para-hombre-fj9509-007-_JM?searchVariation=184017502278#polycard_client=search-desktop&searchVariation=184017502278&search_layout=grid&position=9&type=item&tracking_id=358f9880-c0fe-4b4b-b17f-e6186e2fec8d,2026-03-13,Zapatillas Nike Winflo 11 Para Hombre Fj9509-007
Running,Nike,QUEST,1483723759,$ 184.999,$ 184.999,0.0%,3,5,https://articulo.mercadolibre.com.ar/MLA-1483723759-zapatillas-para-hombre-nike-quest-6-running-negro-_JM?searchVariation=187251304183#polycard_client=search-desktop&searchVariation=187251304183&search_layout=grid&position=9&type=item&tracking_id=1fa7d764-98d1-4efd-ae92-1748469de160,2026-03-13,Zapatillas Para Hombre Nike Quest 6 Running Negro
Running,Nike,QUEST,1529632247,$ 184.999,$ 184.999,0.0%,6,7,https://articulo.mercadolibre.com.ar/MLA-1529632247-zapatillas-nike-quest-6-para-hombre-negro-11-_JM?searchVariation=190593830943#polycard_client=search-desktop&searchVariation=190593830943&search_layout=grid&position=12&type=item&tracking_id=1fa7d764-98d1-4efd-ae92-1748469de160,2026-03-13,Zapatillas Nike Quest 6 Para Hombre Negro 11
Running,Nike,WINFLO,2136483440,$ 219.999,$ 219.999,0.0%,6,7,https://articulo.mercadolibre.com.ar/MLA-2136483440-zapatillas-nike-winflo-11-para-hombre-fj9509-006-_JM?searchVariation=184017603790#polycard_client=search-desktop&searchVariation=184017603790&search_layout=grid&position=11&type=item&tracking_id=358f9880-c0fe-4b4b-b17f-e6186e2fec8d,2026-03-13,Zapatillas Nike Winflo 11 Para Hombre Fj9509-006
Sportswear,Nike,"COURT ""VISION""",1574841628,$ 159.999,$ 159.999,0.0%,9,5,https://articulo.mercadolibre.com.ar/MLA-1574841628-zapatillas-para-hombre-nike-court-vision-low-next-nature-_JM?searchVariation=180777210107#polycard_client=search-desktop&searchVariation=180777210107&search_layout=grid&position=12&type=item&tracking_id=8a6a7751-4df8-425d-b942-104befa7650f,2026-03-13,Zapatillas Para Hombre Nike Court Vision Low Next Nature
Running,Nike,VAPORFLY,2402296200,$ 479.999,$ 284.612,40.7%,3,7,https://articulo.mercadolibre.com.ar/MLA-2402296200-zapatillas-nike-vaporfly-3-para-mujer-blanco-104-_JM?searchVariation=191308724681#polycard_client=search-desktop&searchVariation=191308724681&search_layout=grid&position=1&type=item&tracking_id=6a52697e-0cbc-4f38-912a-4bc25579240f,2026-03-13,Zapatillas Nike Vaporfly 3 Para Mujer Blanco 104
Sportswear,Nike,KILLSHOT,2269571852,$ 199.999,$ 148.124,25.9%,6,,https://articulo.mercadolibre.com.ar/MLA-2269571852-zapatillas-nike-killshot-2-mujer-blanco-fz5630-101-_JM?searchVariation=189916284771#polycard_client=search-desktop&searchVariation=189916284771&search_layout=grid&position=4&type=item&tracking_id=64bed752-873d-4a1d-8c5f-5ac7bdf9f955,2026-03-13,Zapatillas Nike Killshot 2 Mujer Blanco Fz5630-101
Sportswear,Nike,TERRA MANTA,2155633438,$ 174.999,$ 113.094,35.4%,6,,https://articulo.mercadolibre.com.ar/MLA-2155633438-zapatillas-nike-terra-manta-para-mujer-hq1940-300-_JM?searchVariation=184142127960#polycard_client=search-desktop&searchVariation=184142127960&search_layout=grid&position=4&type=item&tracking_id=f015acd1-b7c0-47fe-a0f0-5103d0f84353,2026-03-13,Zapatillas Nike Terra Manta Para Mujer Hq1940-300
Running,Nike,WINFLO,1835319902,$ 219.999,$ 142.999,35.0%,6,6,https://articulo.mercadolibre.com.ar/MLA-1835319902-calzado-hombre-nike-winflo-11-azul-fj9509-402-_JM?searchVariation=180963001748#polycard_client=search-desktop&searchVariation=180963001748&search_layout=grid&position=4&type=item&tracking_id=358f9880-c0fe-4b4b-b17f-e6186e2fec8d,2026-03-13,Calzado Hombre Nike Winflo 11 Azul Fj9509-402
Sportswear,Nike,KILLSHOT,2269468110,$ 199.999,$ 148.926,25.5%,3,,https://articulo.mercadolibre.com.ar/MLA-2269468110-zapatillas-nike-killshot-2-hombre-gris-fq8903-003-_JM?searchVariation=189917276517#polycard_client=search-desktop&searchVariation=189917276517&search_layout=grid&position=5&type=item&tracking_id=64bed752-873d-4a1d-8c5f-5ac7bdf9f955,2026-03-13,Zapatillas Nike Killshot 2 Hombre Gris Fq8903-003
Sportswear,Nike,CHARGE,2037188966,$ 119.999,$ 119.999,0.0%,6,,https://articulo.mercadolibre.com.ar/MLA-2037188966-zapatillas-para-hombre-nike-charge-suede-negro-_JM?searchVariation=183216083232#polycard_client=search-desktop&searchVariation=183216083232&search_layout=grid&position=1&type=item&tracking_id=3efb77fb-7114-48f3-9125-4a8071195658,2026-03-13,Zapatillas Para Hombre Nike Charge Suede Negro
Running,Nike,DOWNSHIFTER,2017479736,$ 144.999,$ 144.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-2017479736-zapatillas-para-hombre-nike-downshifter-13-running-gris-_JM?searchVariation=186975356705#polycard_client=search-desktop&searchVariation=186975356705&search_layout=grid&position=8&type=item&tracking_id=3d525e3d-c75f-4b3a-97c1-b862082c2b15,2026-03-13,Zapatillas Para Hombre Nike Downshifter 13 Running Gris
Running,Nike,DOWNSHIFTER,1835306784,$ 144.999,$ 86.999,40.0%,3,2,https://articulo.mercadolibre.com.ar/MLA-1835306784-zapatillas-para-mujer-nike-downshifter-13-gris-_JM?searchVariation=183514209487#polycard_client=search-desktop&searchVariation=183514209487&search_layout=grid&position=9&type=item&tracking_id=3d525e3d-c75f-4b3a-97c1-b862082c2b15,2026-03-13,Zapatillas Para Mujer Nike Downshifter 13 Gris
Sportswear,Nike,CHARGE,2037266938,$ 119.999,$ 119.999,0.0%,6,8,https://articulo.mercadolibre.com.ar/MLA-2037266938-zapatillas-para-hombre-nike-charge-canvas-negro-_JM?searchVariation=183216067042#polycard_client=search-desktop&searchVariation=183216067042&search_layout=grid&position=2&type=item&tracking_id=3efb77fb-7114-48f3-9125-4a8071195658,2026-03-13,Zapatillas Para Hombre Nike Charge Canvas Negro
Sportswear,Nike,TERRA MANTA,2157071680,$ 174.999,$ 121.633,30.5%,3,,https://articulo.mercadolibre.com.ar/MLA-2157071680-zapatillas-nike-terra-manta-para-hombre-hq4502-001-_JM?searchVariation=188793970765#polycard_client=search-desktop&searchVariation=188793970765&search_layout=grid&position=5&type=item&tracking_id=f015acd1-b7c0-47fe-a0f0-5103d0f84353,2026-03-13,Zapatillas Nike Terra Manta Para Hombre Hq4502-001
Sportswear,Nike,CHARGE,2037175858,$ 119.999,$ 119.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-2037175858-zapatillas-para-hombre-nike-charge-suede-moda-negro-_JM?searchVariation=183216116850#polycard_client=search-desktop&searchVariation=183216116850&search_layout=grid&position=3&type=item&tracking_id=3efb77fb-7114-48f3-9125-4a8071195658,2026-03-13,Zapatillas Para Hombre Nike Charge Suede Moda Negro
Sportswear,Nike,CHARGE,2037032752,$ 119.999,$ 119.999,0.0%,6,5,https://articulo.mercadolibre.com.ar/MLA-2037032752-zapatillas-para-hombre-nike-charge-suede-negro-001-_JM?searchVariation=183216045240#polycard_client=search-desktop&searchVariation=183216045240&search_layout=grid&position=4&type=item&tracking_id=3efb77fb-7114-48f3-9125-4a8071195658,2026-03-13,Zapatillas Para Hombre Nike Charge Suede Negro 001
Sportswear,Nike,TERRA MANTA,2155439114,$ 174.999,$ 121.468,30.6%,3,,https://articulo.mercadolibre.com.ar/MLA-2155439114-zapatillas-nike-terra-manta-para-mujer-hq1940-200-_JM?searchVariation=188791914251#polycard_client=search-desktop&searchVariation=188791914251&search_layout=grid&position=6&type=item&tracking_id=f015acd1-b7c0-47fe-a0f0-5103d0f84353,2026-03-13,Zapatillas Nike Terra Manta Para Mujer Hq1940-200
Sportswear,Nike,TERRA MANTA,2155426062,$ 142.999,$ 100.099,30.0%,3,3,https://articulo.mercadolibre.com.ar/MLA-2155426062-zapatillas-nike-terra-manta-para-ninos-hv9702-002-_JM?searchVariation=184142076548#polycard_client=search-desktop&searchVariation=184142076548&search_layout=grid&position=7&type=item&tracking_id=f015acd1-b7c0-47fe-a0f0-5103d0f84353,2026-03-13,Zapatillas Nike Terra Manta Para Niños Hv9702-002
Running,Nike,DEFY,2099580442,$ 99.999,$ 99.999,0.0%,3,4,https://articulo.mercadolibre.com.ar/MLA-2099580442-zapatillas-nike-run-defy-para-hombre-hm9594-400-_JM?searchVariation=188221402253#polycard_client=search-desktop&searchVariation=188221402253&search_layout=grid&position=10&type=item&tracking_id=8bf3754c-2123-4c2c-9464-dc9f71a2320e,2026-03-13,Zapatillas Nike Run Defy Para Hombre Hm9594-400
Running,Adidas,RESPONSE,2622882434,$ 129.999,$ 129.999,0.0%,3,7,https://articulo.mercadolibre.com.ar/MLA-2622882434-zapatillas-adidas-running-response-2-hombre-azul-kj1756-_JM?searchVariation=187663706966#polycard_client=search-desktop&searchVariation=187663706966&search_layout=grid&position=12&type=item&tracking_id=5940529c-d213-47d1-ad9e-63b5a9ed7710,2026-03-13,Zapatillas adidas Running Response 2 Hombre Azul Kj1756
Running,Adidas,RUNBLAZE,2581067932,$ 89.999,$ 89.999,0.0%,0,13,https://articulo.mercadolibre.com.ar/MLA-2581067932-zapatillas-adidas-running-runblaze-hombre-rojo-ki6135-_JM?searchVariation=193137346569#polycard_client=search-desktop&searchVariation=193137346569&search_layout=grid&position=8&type=item&tracking_id=402954e2-1f41-434c-8254-ed20e16f2fcf,2026-03-13,Zapatillas adidas Running Runblaze Hombre Rojo Ki6135
Sportswear,Adidas,LITE RACER CLN 2.0,2583993862,$ 91.999,$ 91.999,0.0%,0,11,https://articulo.mercadolibre.com.ar/MLA-2583993862-lite-racer-cln-20-gz2818-adidas-_JM?searchVariation=187255473888#polycard_client=search-desktop&searchVariation=187255473888&search_layout=grid&position=2&type=item&tracking_id=ee77f856-6b2a-4155-899a-3418afce9730,2026-03-13,Lite Racer Cln 2.0 Gz2818 adidas
Sportswear,Adidas,LITE RACER CLN 2.0,2182858410,$ 91.999,$ 91.999,0.0%,0,,https://articulo.mercadolibre.com.ar/MLA-2182858410-zapatillas-lite-racer-cln-20-gy7638-adidas-_JM?searchVariation=189055740487#polycard_client=search-desktop&searchVariation=189055740487&search_layout=grid&position=3&type=item&tracking_id=ee77f856-6b2a-4155-899a-3418afce9730,2026-03-13,Zapatillas Lite Racer Cln 2.0 Gy7638 adidas
Running,Adidas,DURAMO SL,2622545612,$ 119.999,$ 119.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-2622545612-zapatillas-adidas-running-duramo-sl-2-hombre-blanco-jq0607-_JM?searchVariation=187663778324#polycard_client=search-desktop&searchVariation=187663778324&search_layout=grid&position=10&type=item&tracking_id=e4029a51-6873-47cb-b0df-c28f99c8f93c,2026-03-13,Zapatillas adidas Running Duramo Sl 2 Hombre Blanco Jq0607
