Categoría,Marca,Franquicia,MLA,Full Price,Final Price,Markdown %,Cuotas,Talles,URL,Fecha,Nombre Producto
Running,Adidas,RESPONSE,2584045282,$ 99.999,$ 99.999,0.0%,6,,https://articulo.mercadolibre.com.ar/MLA-2584045282-zapatillas-adidas-running-response-2-unisex-azul-kj1735-_JM?searchVariation=193183126383&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=193183126383&search_layout=grid&position=5&type=item&tracking_id=c5ab071e-0732-4862-8b1d-429346a14e10,2026-03-11,Zapatillas adidas Running Response 2 Unisex Azul Kj1735
FUTBOL,Adidas,CLUB,1489358895,$ 99.999,$ 99.999,0.0%,0,2,https://articulo.mercadolibre.com.ar/MLA-1489358895-f50-club-fgmg-messi-ih0929-adidas-_JM?searchVariation=183357845182&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=183357845182&search_layout=grid&position=10&type=item&tracking_id=2620e45d-aa7d-46f6-812e-8a54c07b46ab,2026-03-11,F50 Club Fg/mg Messi Ih0929 adidas
FUTBOL,Adidas,CLUB,1508068973,$ 109.999,$ 109.999,0.0%,3,1,https://articulo.mercadolibre.com.ar/MLA-1508068973-botines-f50-club-pasto-sintetico-ji0025-adidas-_JM?searchVariation=184127079234&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=184127079234&search_layout=grid&position=11&type=item&tracking_id=2620e45d-aa7d-46f6-812e-8a54c07b46ab,2026-03-11,Botines F50 Club Pasto Sintético Ji0025 adidas
FUTBOL,Nike,CLUB,1483606903,$ 119.999,$ 77.219,35.7%,3,,https://articulo.mercadolibre.com.ar/MLA-1483606903-botines-nike-tiempo-legend-10-club-pasto-natural-dv4344-800-_JM?searchVariation=183155165280#polycard_client=search-desktop&searchVariation=183155165280&search_layout=grid&position=1&type=item&tracking_id=8fffc118-4db0-4587-a4fb-f4c42b4187ab,2026-03-11,Botines Nike Tiempo Legend 10 Club Pasto Natural Dv4344-800
FUTBOL,Nike,CLUB,1483593877,$ 119.999,$ 77.050,35.8%,3,6,https://articulo.mercadolibre.com.ar/MLA-1483593877-botines-unisex-nike-tiempo-legend-10-club-tf-rosa-dv4345-800-_JM?searchVariation=187251277543#polycard_client=search-desktop&searchVariation=187251277543&search_layout=grid&position=2&type=item&tracking_id=8fffc118-4db0-4587-a4fb-f4c42b4187ab,2026-03-11,Botines Unisex Nike Tiempo Legend 10 Club Tf Rosa Dv4345-800
FUTBOL,Nike,CLUB,1980273400,$ 119.999,$ 89.999,25.0%,3,3,https://articulo.mercadolibre.com.ar/MLA-1980273400-botines-nike-unisex-tiempo-legend-10-club-negro-_JM?searchVariation=182556495150#polycard_client=search-desktop&searchVariation=182556495150&search_layout=grid&position=3&type=item&tracking_id=8fffc118-4db0-4587-a4fb-f4c42b4187ab,2026-03-11,Botines Nike Unisex Tiempo Legend 10 Club Negro
FUTBOL,Nike,CLUB,1451871797,$ 119.999,$ 77.999,35.0%,3,3,https://articulo.mercadolibre.com.ar/MLA-1451871797-botines-nike-tiempo-legend-10-club-azul-_JM?searchVariation=185077320805#polycard_client=search-desktop&searchVariation=185077320805&search_layout=grid&position=4&type=item&tracking_id=8fffc118-4db0-4587-a4fb-f4c42b4187ab,2026-03-11,Botines Nike Tiempo Legend 10 Club Azul
FUTBOL,Nike,CLUB,2517949374,$ 119.999,$ 76.805,36.0%,3,4,https://articulo.mercadolibre.com.ar/MLA-2517949374-botines-nike-phantom-gx-2-club-azul-400-_JM?searchVariation=186666860538#polycard_client=search-desktop&searchVariation=186666860538&search_layout=grid&position=5&type=item&tracking_id=8fffc118-4db0-4587-a4fb-f4c42b4187ab,2026-03-11,Botines Nike Phantom Gx 2 Club Azul 400
FUTBOL,Nike,CLUB,1435975403,$ 119.999,$ 71.001,40.8%,3,2,https://articulo.mercadolibre.com.ar/MLA-1435975403-botines-nike-phantom-gx-2-club-pasto-natural-blanco-_JM?searchVariation=180951018074#polycard_client=search-desktop&searchVariation=180951018074&search_layout=grid&position=6&type=item&tracking_id=8fffc118-4db0-4587-a4fb-f4c42b4187ab,2026-03-11,Botines Nike Phantom Gx 2 Club Pasto Natural Blanco
FUTBOL,Nike,CLUB,2341311586,$ 119.999,$ 119.999,0.0%,3,6,https://articulo.mercadolibre.com.ar/MLA-2341311586-botines-nike-tiempo-legend-10-club-negro-003-_JM?searchVariation=190602089943#polycard_client=search-desktop&searchVariation=190602089943&search_layout=grid&position=7&type=item&tracking_id=8fffc118-4db0-4587-a4fb-f4c42b4187ab,2026-03-11,Botines Nike Tiempo Legend 10 Club Negro 003
FUTBOL,Nike,CLUB,1483775647,$ 119.999,$ 77.198,35.7%,3,2,https://articulo.mercadolibre.com.ar/MLA-1483775647-botines-nike-unisex-phantom-gx-2-club-verde-_JM?searchVariation=187251456977#polycard_client=search-desktop&searchVariation=187251456977&search_layout=grid&position=8&type=item&tracking_id=8fffc118-4db0-4587-a4fb-f4c42b4187ab,2026-03-11,Botines Nike Unisex Phantom Gx 2 Club Verde
FUTBOL,Nike,CLUB,2025775510,$ 119.999,$ 89.999,25.0%,3,5,https://articulo.mercadolibre.com.ar/MLA-2025775510-botines-nike-phantom-gx-2-club-pasto-natural-negro-_JM?searchVariation=183069709998#polycard_client=search-desktop&searchVariation=183069709998&search_layout=grid&position=9&type=item&tracking_id=8fffc118-4db0-4587-a4fb-f4c42b4187ab,2026-03-11,Botines Nike Phantom Gx 2 Club Pasto Natural Negro
FUTBOL,Nike,CLUB,1483632803,$ 129.999,$ 84.499,35.0%,3,2,https://articulo.mercadolibre.com.ar/MLA-1483632803-botines-nike-mercurial-vapor-16-club-rojo-_JM?searchVariation=187251291599#polycard_client=search-desktop&searchVariation=187251291599&search_layout=grid&position=10&type=item&tracking_id=8fffc118-4db0-4587-a4fb-f4c42b4187ab,2026-03-11,Botines Nike Mercurial Vapor 16 Club Rojo
FUTBOL,Nike,CLUB,2340976898,$ 129.999,$ 129.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-2340976898-botines-nike-mercurial-vapor-16-club-rosa-600-_JM?searchVariation=190602677443#polycard_client=search-desktop&searchVariation=190602677443&search_layout=grid&position=12&type=item&tracking_id=8fffc118-4db0-4587-a4fb-f4c42b4187ab,2026-03-11,Botines Nike Mercurial Vapor 16 Club Rosa 600
FUTBOL,Nike,CLUB,2341132142,$ 129.999,$ 129.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-2341132142-botines-nike-phantom6-low-club-azul-400-_JM?searchVariation=190602059651#polycard_client=search-desktop&searchVariation=190602059651&search_layout=grid&position=14&type=item&tracking_id=8fffc118-4db0-4587-a4fb-f4c42b4187ab,2026-03-11,Botines Nike Phantom 6 Low Club Azul 400
FUTBOL,Nike,CLUB,2341299906,$ 129.999,$ 129.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-2341299906-botines-nike-phantom-6-low-club-para-hombre-azul-400-_JM?searchVariation=190602601597#polycard_client=search-desktop&searchVariation=190602601597&search_layout=grid&position=15&type=item&tracking_id=8fffc118-4db0-4587-a4fb-f4c42b4187ab,2026-03-11,Botines Nike Phantom 6 Low Club Para Hombre Azul 400
FUTBOL,Nike,CLUB,1483684773,$ 119.999,$ 95.139,20.7%,3,2,https://articulo.mercadolibre.com.ar/MLA-1483684773-botines-nike-tiempo-legend-10-club-rosa-_JM?searchVariation=183155239746#polycard_client=search-desktop&searchVariation=183155239746&search_layout=grid&position=16&type=item&tracking_id=8fffc118-4db0-4587-a4fb-f4c42b4187ab,2026-03-11,Botines Nike Tiempo Legend 10 Club Rosa
FUTBOL,Nike,CLUB,1450393283,$ 119.999,$ 70.799,41.0%,3,1,https://articulo.mercadolibre.com.ar/MLA-1450393283-botines-nike-tiempo-legend-10-club-amarillo-_JM?searchVariation=184914711581#polycard_client=search-desktop&searchVariation=184914711581&search_layout=grid&position=17&type=item&tracking_id=8fffc118-4db0-4587-a4fb-f4c42b4187ab,2026-03-11,Botines Nike Tiempo Legend 10 Club Amarillo
FUTBOL,Nike,CLUB,1483749723,$ 119.999,$ 77.368,35.5%,3,1,https://articulo.mercadolibre.com.ar/MLA-1483749723-botines-nike-phantom-gx-2-club-pasto-sintetico-verde-_JM?searchVariation=183155140182#polycard_client=search-desktop&searchVariation=183155140182&search_layout=grid&position=18&type=item&tracking_id=8fffc118-4db0-4587-a4fb-f4c42b4187ab,2026-03-11,Botines Nike Phantom Gx 2 Club Pasto Sintético Verde
FUTBOL,Nike,CLUB,2037055192,$ 129.999,$ 89.999,30.8%,3,1,https://articulo.mercadolibre.com.ar/MLA-2037055192-botines-nike-unisex-mercurial-vapor-16-club-negro-_JM?searchVariation=183217184482#polycard_client=search-desktop&searchVariation=183217184482&search_layout=grid&position=19&type=item&tracking_id=8fffc118-4db0-4587-a4fb-f4c42b4187ab,2026-03-11,Botines Nike Unisex Mercurial Vapor 16 Club Negro
FUTBOL,Nike,CLUB,1529412745,$ 99.999,$ 63.862,36.1%,3,,https://articulo.mercadolibre.com.ar/MLA-1529412745-botin-nike-mercurial-vapor-15-club-ninos-negro-dj5955-040-_JM?searchVariation=190593980937#polycard_client=search-desktop&searchVariation=190593980937&search_layout=grid&position=20&type=item&tracking_id=8fffc118-4db0-4587-a4fb-f4c42b4187ab,2026-03-11,Botin Nike Mercurial Vapor 15 Club Niños Negro Dj5955-040
FUTBOL,Adidas,LEAGUE,1508133929,$ 149.999,$ 91.192,39.2%,3,1,https://articulo.mercadolibre.com.ar/MLA-1508133929-botines-f50-league-terreno-firmemultiterreno-ji0003-adidas-_JM?searchVariation=184127131036&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=184127131036&search_layout=grid&position=1&type=item&tracking_id=15b10e86-bcb0-4198-9870-74bd8b0cce3e,2026-03-11,Botines F50 League Terreno Firme/multiterreno Ji0003 adidas
FUTBOL,Adidas,LEAGUE,1508159555,$ 149.999,$ 91.192,39.2%,3,,https://articulo.mercadolibre.com.ar/MLA-1508159555-botines-predator-league-terreno-firmemultiterreno-ji1117-ad-_JM?searchVariation=184127091822&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=184127091822&search_layout=grid&position=2&type=item&tracking_id=15b10e86-bcb0-4198-9870-74bd8b0cce3e,2026-03-11,Botines Predator League Terreno Firme/multiterreno Ji1117 Ad
FUTBOL,Adidas,LEAGUE,1508068933,$ 109.999,$ 74.304,32.5%,3,2,https://articulo.mercadolibre.com.ar/MLA-1508068933-botines-predator-league-multiterrenoterreno-firme-ninos-ji1-_JM?searchVariation=184127079122&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=184127079122&search_layout=grid&position=3&type=item&tracking_id=15b10e86-bcb0-4198-9870-74bd8b0cce3e,2026-03-11,Botines Predator League Multiterreno/terreno Firme Niños Ji1
FUTBOL,Adidas,LEAGUE,1538244193,$ 149.999,$ 149.999,0.0%,3,4,https://articulo.mercadolibre.com.ar/MLA-1538244193-botines-adidas-futbol-f50-league-multiterreno-unisex-ji0004-_JM?searchVariation=185575371058&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=185575371058&search_layout=grid&position=4&type=item&tracking_id=15b10e86-bcb0-4198-9870-74bd8b0cce3e,2026-03-11,Botines adidas Fútbol F50 League Multiterreno Unisex Ji0004
FUTBOL,Adidas,LEAGUE,1508069045,$ 159.999,$ 159.999,0.0%,3,4,https://articulo.mercadolibre.com.ar/MLA-1508069045-botines-predator-league-de-pasto-sintetico-ji1133-adidas-_JM?searchVariation=184127079482&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=184127079482&search_layout=grid&position=6&type=item&tracking_id=15b10e86-bcb0-4198-9870-74bd8b0cce3e,2026-03-11,Botines Predator League De Pasto Sintético Ji1133 adidas
FUTBOL,Adidas,LEAGUE,1508055831,$ 159.999,$ 159.999,0.0%,3,6,https://articulo.mercadolibre.com.ar/MLA-1508055831-botines-f50-league-para-cesped-artificial-jh7725-adidas-_JM?searchVariation=184127207894&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=184127207894&search_layout=grid&position=7&type=item&tracking_id=15b10e86-bcb0-4198-9870-74bd8b0cce3e,2026-03-11,Botines F50 League Para Césped Artificial Jh7725 adidas
FUTBOL,Adidas,LEAGUE,2378658372,$ 149.999,$ 149.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-2378658372-botines-f50-league-para-pasto-sintetico-jh7723-adidas-_JM?searchVariation=190956423371&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=190956423371&search_layout=grid&position=9&type=item&tracking_id=15b10e86-bcb0-4198-9870-74bd8b0cce3e,2026-03-11,Botines F50 League Para Pasto Sintético Jh7723 adidas
FUTBOL,Adidas,LEAGUE,1508159417,$ 109.999,$ 74.304,32.5%,3,3,https://articulo.mercadolibre.com.ar/MLA-1508159417-botines-f50-sparkfusion-league-terreno-firmepasto-sintetico-_JM?searchVariation=184127091536&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=184127091536&search_layout=grid&position=10&type=item&tracking_id=15b10e86-bcb0-4198-9870-74bd8b0cce3e,2026-03-11,Botines F50 Sparkfusion League Terreno Firme/pasto Sintético
FUTBOL,Adidas,LEAGUE,2378710078,$ 149.999,$ 149.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-2378710078-botines-adidas-futbol-predator-league-unisex-naranja-ji1115-_JM?searchVariation=190956362301&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=190956362301&search_layout=grid&position=11&type=item&tracking_id=15b10e86-bcb0-4198-9870-74bd8b0cce3e,2026-03-11,Botines adidas Fútbol Predator League Unisex Naranja Ji1115
FUTBOL,Adidas,LEAGUE,2378632464,$ 149.999,$ 149.999,0.0%,3,3,https://articulo.mercadolibre.com.ar/MLA-2378632464-botines-adidas-futbol-predator-league-pasto-unisex-jq1074-_JM?searchVariation=190956511607&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=190956511607&search_layout=grid&position=13&type=item&tracking_id=15b10e86-bcb0-4198-9870-74bd8b0cce3e,2026-03-11,Botines adidas Fútbol Predator League Pasto Unisex Jq1074
FUTBOL,Adidas,LEAGUE,2378580604,$ 149.999,$ 149.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-2378580604-botines-predator-league-de-cesped-artificial-ji1136-adidas-_JM?searchVariation=185575434572&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=185575434572&search_layout=grid&position=14&type=item&tracking_id=15b10e86-bcb0-4198-9870-74bd8b0cce3e,2026-03-11,Botines Predator League De Césped Artificial Ji1136 adidas
FUTBOL,Adidas,LEAGUE,1508133931,$ 149.999,$ 104.999,30.0%,3,6,https://articulo.mercadolibre.com.ar/MLA-1508133931-botines-predator-league-de-pasto-sintetico-ji1132-adidas-_JM?searchVariation=184127131086&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=184127131086&search_layout=grid&position=15&type=item&tracking_id=15b10e86-bcb0-4198-9870-74bd8b0cce3e,2026-03-11,Botines Predator League De Pasto Sintético Ji1132 adidas
FUTBOL,Adidas,LEAGUE,1508120421,$ 109.999,$ 109.999,0.0%,3,1,https://articulo.mercadolibre.com.ar/MLA-1508120421-botines-predator-league-para-ninos-cesped-artificial-ji1149-_JM?searchVariation=184127015430&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=184127015430&search_layout=grid&position=16&type=item&tracking_id=15b10e86-bcb0-4198-9870-74bd8b0cce3e,2026-03-11,Botines Predator League Para Niños Césped Artificial Ji1149
FUTBOL,Adidas,LEAGUE,1489319683,$ 149.999,$ 104.999,30.0%,3,1,https://articulo.mercadolibre.com.ar/MLA-1489319683-f50-league-fgmg-messi-ih0928-adidas-_JM?searchVariation=187527402687&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=187527402687&search_layout=grid&position=17&type=item&tracking_id=15b10e86-bcb0-4198-9870-74bd8b0cce3e,2026-03-11,F50 League Fg/mg Messi Ih0928 adidas
FUTBOL,Adidas,LEAGUE,1508180323,$ 149.999,$ 91.192,39.2%,3,2,https://articulo.mercadolibre.com.ar/MLA-1508180323-botines-f50-league-para-cesped-artificial-jh7724-adidas-_JM?searchVariation=188773304219&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=188773304219&search_layout=grid&position=18&type=item&tracking_id=15b10e86-bcb0-4198-9870-74bd8b0cce3e,2026-03-11,Botines F50 League Para Césped Artificial Jh7724 adidas
FUTBOL,Adidas,LEAGUE,1517445643,$ 119.999,$ 119.999,0.0%,3,1,https://articulo.mercadolibre.com.ar/MLA-1517445643-botines-f50-league-sintetico-ninos-unisex-jh9999-adidas-_JM?searchVariation=185006531460&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=185006531460&search_layout=grid&position=19&type=item&tracking_id=15b10e86-bcb0-4198-9870-74bd8b0cce3e,2026-03-11,Botines F50 League Sintético Niños Unisex Jh9999 adidas
FUTBOL,Adidas,LEAGUE,1469777757,$ 149.999,$ 149.999,0.0%,0,1,https://articulo.mercadolibre.com.ar/MLA-1469777757-botines-adidas-futbol-predator-league-unisex-blanco-id1330-_JM?searchVariation=186612533537&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=186612533537&search_layout=grid&position=22&type=item&tracking_id=15b10e86-bcb0-4198-9870-74bd8b0cce3e,2026-03-11,Botines adidas Fútbol Predator League Unisex Blanco Id1330
FUTBOL,Adidas,LEAGUE,2026159486,$ 149.999,$ 149.999,0.0%,0,1,https://articulo.mercadolibre.com.ar/MLA-2026159486-botines-adidas-futbol-f50-league-multiterreno-unisex-ie1290-_JM?searchVariation=183075850548&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=183075850548&search_layout=grid&position=23&type=item&tracking_id=15b10e86-bcb0-4198-9870-74bd8b0cce3e,2026-03-11,Botines adidas Fútbol F50 League Multiterreno Unisex Ie1290
FUTBOL,Adidas,PRO,1564383259,$ 249.999,$ 249.999,0.0%,3,4,https://articulo.mercadolibre.com.ar/MLA-1564383259-botines-predator-pro-para-terreno-firme-ji1196-adidas-_JM?searchVariation=192131241803&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=192131241803&search_layout=grid&position=1&type=item&tracking_id=a02baa1d-4185-402f-8ae4-d680e8e0b463,2026-03-11,Botines Predator Pro Para Terreno Firme Ji1196 adidas
FUTBOL,Adidas,PRO,2478389076,$ 249.999,$ 249.999,0.0%,3,2,https://articulo.mercadolibre.com.ar/MLA-2478389076-botines-predator-pro-para-pasto-sintetico-ji1185-adidas-_JM?searchVariation=186463014710&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=186463014710&search_layout=grid&position=3&type=item&tracking_id=a02baa1d-4185-402f-8ae4-d680e8e0b463,2026-03-11,Botines Predator Pro Para Pasto Sintético Ji1185 adidas
FUTBOL,Adidas,PRO,2378619518,$ 249.999,$ 249.999,0.0%,3,2,https://articulo.mercadolibre.com.ar/MLA-2378619518-botines-f50-pro-para-pasto-sintetico-jh7664-adidas-_JM?searchVariation=185575384824&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=185575384824&search_layout=grid&position=4&type=item&tracking_id=a02baa1d-4185-402f-8ae4-d680e8e0b463,2026-03-11,Botines F50 Pro Para Pasto Sintético Jh7664 adidas
FUTBOL,Adidas,PRO,1508055833,$ 249.999,$ 174.999,30.0%,3,2,https://articulo.mercadolibre.com.ar/MLA-1508055833-botines-f50-pro-terreno-firme-jh7683-adidas-_JM?searchVariation=184127207948&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=184127207948&search_layout=grid&position=5&type=item&tracking_id=a02baa1d-4185-402f-8ae4-d680e8e0b463,2026-03-11,Botines F50 Pro Terreno Firme Jh7683 adidas
Running,Adidas,RUNBLAZE,1581293135,$ 89.999,$ 89.999,0.0%,0,,https://articulo.mercadolibre.com.ar/MLA-1581293135-zapatillas-adidas-running-runblaze-hombre-blanco-kk3422-_JM?searchVariation=187043047838&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=187043047838&search_layout=grid&position=5&type=item&tracking_id=ad549215-4576-49fb-a1bd-d01dea278748,2026-03-11,Zapatillas adidas Running Runblaze Hombre Blanco Kk3422
Running,Adidas,RUNBLAZE,2581067932,$ 89.999,$ 89.999,0.0%,0,,https://articulo.mercadolibre.com.ar/MLA-2581067932-zapatillas-adidas-running-runblaze-hombre-rojo-ki6135-_JM?searchVariation=193137346569&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=193137346569&search_layout=grid&position=8&type=item&tracking_id=ad549215-4576-49fb-a1bd-d01dea278748,2026-03-11,Zapatillas adidas Running Runblaze Hombre Rojo Ki6135
Running,Adidas,DURAMO RC2,1581215493,$ 99.999,$ 99.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-1581215493-zapatillas-adidas-running-duramo-rc2-hombre-negro-jr7151-_JM?searchVariation=192919632779&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=192919632779&search_layout=grid&position=5&type=item&tracking_id=220fdccd-62e5-47c8-9b7d-652c769817fc,2026-03-11,Zapatillas adidas Running Duramo Rc2 Hombre Negro Jr7151
Running,Adidas,DURAMO RC2,2536109886,$ 99.999,$ 99.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-2536109886-duramo-rc2-m-js4428-adidas-_JM?searchVariation=192612941347&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=192612941347&search_layout=grid&position=7&type=item&tracking_id=220fdccd-62e5-47c8-9b7d-652c769817fc,2026-03-11,Duramo Rc2 M Js4428 adidas
Running,Adidas,DURAMO RC2,2565435794,$ 99.999,$ 99.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-2565435794-zapatillas-adidas-running-duramo-rc2-mujer-negro-jr7152-_JM?searchVariation=192920374563&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=192920374563&search_layout=grid&position=9&type=item&tracking_id=220fdccd-62e5-47c8-9b7d-652c769817fc,2026-03-11,Zapatillas adidas Running Duramo Rc2 Mujer Negro Jr7152
Sportswear,Adidas,CORERACER,2050271340,$ 89.999,$ 89.999,0.0%,0,13,https://articulo.mercadolibre.com.ar/MLA-2050271340-zapatillas-coreracer-fx3581-adidas-_JM?searchVariation=187503916949#polycard_client=search-desktop&searchVariation=187503916949&search_layout=grid&position=1&type=item&tracking_id=29d820df-0fa9-43d0-ba3c-f28d244de6bd,2026-03-11,Zapatillas Coreracer Fx3581 adidas
Sportswear,Adidas,CORERACER,2050436736,$ 89.999,$ 89.999,0.0%,0,13,https://articulo.mercadolibre.com.ar/MLA-2050436736-zapatillas-coreracer-fx3593-adidas-_JM?searchVariation=183338615934#polycard_client=search-desktop&searchVariation=183338615934&search_layout=grid&position=2&type=item&tracking_id=29d820df-0fa9-43d0-ba3c-f28d244de6bd,2026-03-11,Zapatillas Coreracer Fx3593 adidas
Sportswear,Adidas,LITE RACER CLN 2.0,1476796885,$ 89.999,$ 89.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-1476796885-zapatillas-lite-racer-40-ie6132-adidas-_JM?searchVariation=182905947922&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=182905947922&search_layout=grid&position=4&type=item&tracking_id=f36eee31-ba9e-4e80-8999-611b4f9adbba,2026-03-11,Zapatillas Lite Racer 4.0 Ie6132 adidas
Sportswear,Adidas,LITE RACER CLN 2.0,1476848837,$ 89.999,$ 89.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-1476848837-zapatillas-lite-racer-40-ie6133-adidas-_JM?searchVariation=182905998610&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=182905998610&search_layout=grid&position=5&type=item&tracking_id=f36eee31-ba9e-4e80-8999-611b4f9adbba,2026-03-11,Zapatillas Lite Racer 4.0 Ie6133 adidas
Sportswear,Adidas,LITE RACER CLN 2.0,2583993862,$ 91.999,$ 91.999,0.0%,0,,https://articulo.mercadolibre.com.ar/MLA-2583993862-lite-racer-cln-20-gz2818-adidas-_JM?searchVariation=187255473902&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=187255473902&search_layout=grid&position=1&type=item&tracking_id=f36eee31-ba9e-4e80-8999-611b4f9adbba,2026-03-11,Lite Racer Cln 2.0 Gz2818 adidas
Sportswear,Adidas,LITE RACER CLN 2.0,2182858410,$ 91.999,$ 91.999,0.0%,0,,https://articulo.mercadolibre.com.ar/MLA-2182858410-zapatillas-lite-racer-cln-20-gy7638-adidas-_JM?searchVariation=189055740487&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=189055740487&search_layout=grid&position=2&type=item&tracking_id=f36eee31-ba9e-4e80-8999-611b4f9adbba,2026-03-11,Zapatillas Lite Racer Cln 2.0 Gy7638 adidas
Sportswear,Adidas,LITE RACER CLN 2.0,1478502825,$ 89.999,$ 89.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-1478502825-zapatillas-adidas-casual-lite-racer-40-hombre-gris-ie6134-_JM?searchVariation=187027734993&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=187027734993&search_layout=grid&position=13&type=item&tracking_id=f36eee31-ba9e-4e80-8999-611b4f9adbba,2026-03-11,Zapatillas adidas Casual Lite Racer 4.0 Hombre Gris Ie6134
Sportswear,Adidas,LITE RACER CLN 2.0,2050285772,$ 79.999,$ 79.999,0.0%,0,2,https://articulo.mercadolibre.com.ar/MLA-2050285772-zapatillas-lite-racer-cln-20-gy5975-adidas-_JM?searchVariation=187504169803&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=187504169803&search_layout=grid&position=3&type=item&tracking_id=f36eee31-ba9e-4e80-8999-611b4f9adbba,2026-03-11,Zapatillas Lite Racer Cln 2.0 Gy5975 adidas
Sportswear,Adidas,LITE RACER CLN 2.0,2535928630,$ 119.999,$ 119.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-2535928630-zapatillas-adidas-casual-run-70s-20-hombre-azul-ih8586-_JM?searchVariation=186802141676&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=186802141676&search_layout=grid&position=6&type=item&tracking_id=f36eee31-ba9e-4e80-8999-611b4f9adbba,2026-03-11,Zapatillas adidas Casual Run 70s 2.0 Hombre Azul Ih8586
Sportswear,Adidas,LITE RACER CLN 2.0,2622546296,$ 119.999,$ 119.999,0.0%,3,,https://articulo.mercadolibre.com.ar/MLA-2622546296-zapatillas-adidas-casual-lightshift-20-hombre-negro-hp6967-_JM?searchVariation=187663785106&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=187663785106&search_layout=grid&position=8&type=item&tracking_id=f36eee31-ba9e-4e80-8999-611b4f9adbba,2026-03-11,Zapatillas adidas Casual Lightshift 2.0 Hombre Negro Hp6967
Sportswear,Adidas,LITE RACER CLN 2.0,1478498719,$ 99.999,$ 99.999,0.0%,3,2,https://articulo.mercadolibre.com.ar/MLA-1478498719-zapatillas-adidas-casual-ultimashow-20-hombre-blanco-ie8899-_JM?searchVariation=187025291479&pdp_filters=official_store%3A964#polycard_client=search-desktop&searchVariation=187025291479&search_layout=grid&position=14&type=item&tracking_id=f36eee31-ba9e-4e80-8999-611b4f9adbba,2026-03-11,Zapatillas adidas Casual Ultimashow 2.0 Hombre Blanco Ie8899
